Name,Length,Glyco(Nx[ST]),NP[ST],NN[ST][ST],Charge
B.PE.2018.V704_0513_150_RE_PBLIB003_S.ON980829,43,0,0,0,1
B.PE.2018.V704_2065_060_RE_P001S.ON980920,41,0,0,0,0
B.PE.2018.V704_2065_060_RE_P002S.ON980921,41,0,0,0,0
B.PE.2018.V704_1991_230_RE_P001S_1194T.ON980917,41,0,0,0,1
B.PE.2018.V704_1991_230_RE_P002S_1194T.ON980918,41,0,0,0,0
B.PE.2018.V704_2524_240ESN_A.OR508938,48,0,0,0,1
B.PE.2018.V704_2524_240ESN_G.OR508939,48,0,0,0,1
B.PE.2018.V704_3039_140ESN.ON980966,50,0,0,0,1
B.PE.2018.V704_0751_190_RE_P001S.ON980848,47,1,0,0,1
B.PE.2018.V704_0751_190_RE_P002S.ON980849,47,1,0,0,1
B.PE.2018.V704_0751_190_RE_P003S.ON980850,47,1,0,0,1
B.PE.2018.V704_2448_240_RE_CS.OQ912894,41,1,0,0,3
B.PE.2018.V704_2625_090ESN.ON980944,42,0,0,0,-2
B.PE.2019.V704_0026_231_RE_PBSGA001_S.OQ912888,42,0,0,0,4
B.PE.2019.V704_0029_170_RE_P001S.ON980814,45,0,0,0,1
B.PE.2019.V704_0029_170_RE_P002S.ON980815,45,0,0,0,1
B.PE.2019.V704_0029_170_RE_P003S.ON980816,43,0,0,0,0
B.PE.2019.V704_0714_720_RE_P001S.ON980842,40,0,0,0,2
B.PE.2019.V704_0714_720_RE_P003S.ON980843,42,0,0,0,1
B.PE.2019.V704_1262_250_RE_CS_2448A.OR508945,40,0,0,0,1
B.PE.2019.V704_0011_240_RE_PB001_S.OR508950,46,0,0,0,3
B.PE.2019.V704_0011_240_RE_PB002_S.OR508948,46,0,0,0,4
B.PE.2019.V704_0011_240_RE_PB003_S.OR508949,46,0,0,0,1
B.PE.2019.V704_0601_170_RE_CS.ON980838,43,0,0,0,2
B.PE.2019.V704_1350_750_RE_PBSGA001_S.ON980883,57,2,0,0,1
B.PE.2019.V704_2080_250_RE_CS.OR508941,50,0,0,0,4
B.PE.2019.V704_0503_250_RE_CS.OR508940,48,1,0,0,3
B.PE.2019.V704_0886_250_RE_P001S.OQ912892,41,0,0,0,2
B.PE.2019.V704_1783_150_RE_CS.ON980907,51,0,0,0,1
B.PE.2019.V704_2095_130_RE_CS.ON980922,48,0,0,0,0
B.PE.2019.V704_2495_180_RE_CS.ON980932,48,0,0,0,2
B.PE.2019.V704_0298_180_RE_CS.ON980821,40,0,0,0,0
B.PE.2019.V704_2061_140_RE_CS.ON980919,43,0,0,0,1
B.PE.2019.V704_0944_180_RE_CS.ON980866,41,0,0,0,4
B.PE.2019.V704_2839_140_RE_CS.ON980956,43,0,0,0,2
B.PE.2019.V704_1907_251_RE_CS.OR508946,42,0,0,0,4
B.PE.2019.V704_0445_180_RE_CON_S.ON980823,42,0,0,0,1
B.PE.2019.V704_0893_180_RE_P002S.ON980860,46,1,0,0,2
B.PE.2019.V704_0893_180_RE_PB001_S.ON980859,46,1,0,0,2
B.PE.2019.V704_0893_180_RE_PBLIB002_S.ON980861,46,1,0,0,2
B.PE.2019.V704_2624_200_RE_CON_S.ON980943,40,1,0,0,1
B.PE.2019.V704_0578_190_RE_PBSGA001_S.OR508962,41,0,0,0,1
B.PE.2019.V704_1747_170_RE_CON_S.ON980905,35,1,0,0,4
B.PE.2019.V704_2555_240_RE_CON_S_VPUG.OQ912895,41,0,0,0,2
B.PE.2019.V704_3023_260_RE_PBLIB001_S.OR508956,43,0,0,0,2
B.PE.2019.V704_3023_260_RE_PBLIB002_S.OR508957,43,0,0,0,2
B.PE.2019.V704_0651_200_RE_PBLIB001_S.OR508959,37,0,0,0,3
B.PE.2019.V704_0651_200_RE_PBLIB002_S.OR508960,37,0,0,0,3
B.PE.2019.V704_0372_250_RE_PBLIB001_S.OQ912889,42,0,0,0,2
B.PE.2019.V704_0372_250_RE_PBLIB002_S.OQ912890,42,0,0,0,2
B.PE.2019.V704_1528_240_RE_PBLIB_001_S.OQ912893,44,0,0,0,0
B.PE.2020.V704_0622_250_RE_PBLIB001_S.OR508958,43,0,0,0,1
B.PE.x.H022_7.EF210725,43,0,0,0,1
B.PE.x.H029_12.EF210726,42,0,0,0,-1
B.PE.x.H030_7.EF210727,40,0,0,0,2
B.PE.x.H031_7.EF210728,41,0,0,0,1
B.PE.x.H035_18.EF210729,40,0,0,0,0
B.PE.x.H061_14.EF210730,47,0,0,0,1
B.PE.x.H077_31.EF210734,41,0,0,0,-2
B.PE.x.H078_14.EF210733,45,0,0,0,0
B.PE.x.H079_2.EF210731,44,0,0,0,1
B.PE.x.H080_23.EF210735,39,0,0,0,1
B.PE.x.H086_8.EF210732,39,0,0,0,2
B.PE.x.H086_8_N651K.,39,0,0,0,2
B.TH.1993.93TH305.AY669729,44,0,0,0,0
B.TH.2000.C3198_C05.HM215396,40,0,0,0,1
B.TH.2007.402288_C01.JQ352781,47,1,0,0,1
B.TH.x.NKR_0512_8.HM215431,43,0,0,0,2
B.TH.x.RPW_0510_2.HM215435,49,0,0,0,3
B.TT.1993.SC05_8C11_2344.EU289200,45,0,0,0,-1
B.TT.1994.QH0515_1.AY835440,48,1,0,0,1
B.TT.1994.QH0692_42.AY835439,51,1,0,0,1
B.TT.1995.SC422_8.AY835441,48,0,0,0,3
B.TT.1995.SC45_4B5_2631.EU289201,43,0,0,0,0
B.TT.1998.TT29P_3A1_2769.EU577190,50,2,0,0,5
B.TT.1998.TT31P_2F10_2792.EU577213,50,1,0,0,4
B.US.1985.BAL_01.DQ318210,41,0,0,0,1
B.US.1985.BAL_26.DQ318211,41,0,0,0,0
B.US.1986.AD8.,41,0,0,0,1
B.US.1986.ADA.AY426119,41,0,0,0,1
B.US.1986.ADA_COMB_MUT.,41,0,0,0,1
B.US.1986.JRCSF.AY669726,42,0,0,0,4
B.US.1986.JRCSF_G324A.,42,0,0,0,4
B.US.1986.JRCSF_I307A.,42,0,0,0,4
B.US.1986.JRCSF_I309A.,42,0,0,0,4
B.US.1986.JRCSF_I323A.,42,0,0,0,4
B.US.1986.JRCSF_I420A.,42,0,0,0,4
B.US.1986.JRCSF_I423A.,42,0,0,0,4
B.US.1986.JRCSF_I424A.,42,0,0,0,4
B.US.1986.JRCSF_K305A.,42,0,0,0,4
B.US.1986.JRCSF_K421A.,42,0,0,0,4
B.US.1986.JRCSF_L125A.,42,0,0,0,4
B.US.1986.JRCSF_N156A.,42,0,0,0,4
B.US.1986.JRCSF_N156Q.,42,0,0,0,4
B.US.1986.JRCSF_N186Q.,42,0,0,0,4
B.US.1986.JRCSF_N197D.,42,0,0,0,3
B.US.1986.JRCSF_N197K.,42,0,0,0,4
B.US.1986.JRCSF_N197Q.,42,0,0,0,4
B.US.1986.JRCSF_N276Q.,42,0,0,0,4
B.US.1986.JRCSF_N295Q.,42,0,0,0,4
B.US.1986.JRCSF_N301A.,42,0,0,0,4
B.US.1986.JRCSF_N301Q.,42,0,0,0,4
B.US.1986.JRCSF_N332Q.,42,0,0,0,4
B.US.1986.JRCSF_N386Q.,42,0,0,0,4
B.US.1986.JRCSF_N392Q.,42,0,0,0,4
B.US.1986.JRCSF_N397Q.,42,0,0,0,4
B.US.1986.JRCSF_N411Q.,42,0,0,0,4
B.US.1986.JRCSF_N448Q.,42,0,0,0,4
B.US.1986.JRCSF_N461Q.,42,0,0,0,4
B.US.1986.JRCSF_S199A.,42,0,0,0,4
B.US.1986.JRCSF_T202A.,42,0,0,0,4
B.US.1986.JRCSF_T303A.,42,0,0,0,4
B.US.1986.JRCSF_Y177A.,42,0,0,0,4
B.US.1986.JRCSF_Y318A.,42,0,0,0,4
B.US.1986.JRCSF_Y435A.,42,0,0,0,4
B.US.1986.JRFL.AY669728,41,1,0,0,-2
B.US.1986.JRFL_D197N.,41,1,0,0,-1
B.US.1986.JRFL_D197N_S199A.,41,1,0,0,-1
B.US.1986.JRFL_D197Q.,41,1,0,0,-1
B.US.1986.JRFL_E168K.,41,1,0,0,0
B.US.1986.JRFL_JR2.,41,1,0,0,-2
B.US.1986.JRFL_N156Q.,41,1,0,0,-2
B.US.1986.JRFL_Y173A_Y177A.,41,1,0,0,-2
B.US.1986.YU2.M93258,39,0,0,0,0
B.US.1987.SG3.L02317,40,0,0,0,3
B.US.1989.R2.AF128126,41,0,0,0,-2
B.US.1989.89_6.U39362,42,0,0,0,4
B.US.1990.100711I_3_26.MH012790,41,0,0,0,0
B.US.1990.WEAU_D15_410.EU289202,41,0,0,0,2
B.US.1990.BORI_D9_4D7_1410.EU576296,43,0,0,0,-1
B.US.1990.BORI_D9_4F8_1413.EU576299,41,0,0,0,3
B.US.1991.100307I_2_26.MH012599,43,0,0,0,1
B.US.1991.100307I_2_7.MH012608,43,0,0,0,0
B.US.1991.100383I_3_5.MH012655,41,0,0,0,2
B.US.1991.100890I_2_1.MH012806,42,0,0,0,2
B.US.1991.100890I_2_4.MH012819,42,0,0,0,1
B.US.1991.100997I_2_18.MH012866,43,0,0,0,-2
B.US.1991.100997I_2_2.MH012868,42,0,0,0,3
B.US.1991.101421I_2_11.MH012925,44,0,0,0,1
B.US.1991.101421I_2_23.MH012937,44,0,0,0,1
B.US.1991.101984I_10.MH012963,40,0,0,0,2
B.US.1991.101984I_21.MH012971,43,0,0,0,0
B.US.1991.91US005_11.U27434,41,0,0,0,2
B.US.1991.SUMA_D5_8_2.EU577054,43,0,0,0,0
B.US.1991.DH12.AF069140,41,0,0,0,4
B.US.1992.100155I_21.MH012529,41,0,0,0,1
B.US.1992.100155M_12.MH012544,41,0,0,0,1
B.US.1992.100155M_15.MH012546,41,0,0,0,0
B.US.1992.100155M_17.MH012548,41,0,0,0,0
B.US.1992.100155M_18.MH012549,41,0,0,0,1
B.US.1992.100155M_29.MH012558,41,0,0,0,1
B.US.1992.100155M_33.MH012561,41,0,0,0,1
B.US.1992.100155M_4.MH012568,41,0,0,0,1
B.US.1992.100155M_48.MH012572,41,0,0,0,1
B.US.1992.100155M_51.MH012575,41,0,0,0,1
B.US.1992.100155M_9.MH012579,41,0,0,0,0
B.US.1992.102605I_33.MH013148,41,0,0,0,3
B.US.1992.92US715.U08451,41,0,0,0,0
B.US.1993.100002I_2_1.MH012316,41,0,0,0,0
B.US.1993.100014I_2_20.MH012405,42,0,0,0,1
B.US.1993.100046I_3_2.MH012266,41,0,0,0,2
B.US.1993.100052I_2_15.MH012468,42,0,0,0,2
B.US.1993.100504I_20.MH012682,41,0,0,0,1
B.US.1993.102149I_2_23.MH013041,42,0,0,0,1
B.US.1993.102407I_2_1.MH013075,41,1,0,0,-1
B.US.1994.PRB926_04_A9_4237.EU289197,39,0,0,0,2
B.US.1994.6101_1.AY835434,39,0,0,0,1
B.US.1994.7165_18.AY835437,39,0,0,0,-2
B.US.1995.6240_08_TA5_4622.EU289190,45,0,0,0,0
B.US.1995.PRB931_06_TC3_4930.EU289198,43,0,0,0,1
B.US.1995.5768_4.AY835435,48,0,0,0,2
B.US.1995.6535_3.AY835438,41,0,0,0,2
B.US.1995.3988_25.AY835436,41,0,0,0,1
B.US.1996.6244_13_B5_4567.EU289191,55,0,0,0,2
B.US.1996.JRCSF_Y173A_Y177A.,42,0,0,0,4
B.US.1996.BG1168_1.AY835443,43,0,0,0,-1
B.US.1997.1006_11_C3_1601.EU289183,46,0,0,0,2
B.US.1997.1012_11_TC21_3257.EU289184,41,0,0,0,2
B.US.1997.1054_07_TC4_1499.EU289185,43,0,0,0,-1
B.US.1997.62357_14_D3_4589.EU289189,42,0,0,0,0
B.US.1997.63358_04_P3_4013.EU289192,48,0,0,0,1
B.US.1997.SS1196_1.AY835442,41,0,0,0,0
B.US.1997.1051_12_C22_3325.EU575148,48,0,0,0,2
B.US.1997.1051_12_TD12_3291.EU575170,46,0,0,0,2
B.US.1997.9014_01_TB1_4769.EU575786,47,0,0,0,2
B.US.1998.1056_10_TA11_1826.EU289186,48,0,0,0,0
B.US.1998.1058_11_B11_1550.EU289187,41,0,0,0,3
B.US.1998.9021_14_B2_4571.EU289196,42,0,0,0,2
B.US.1998.AC10_29.AY835446,47,1,0,0,1
B.US.1998.1059_09_A4_1460.EU575376,47,0,0,0,-1
B.US.1998.9020_20_A13_4607.EU575870,41,1,0,0,0
B.US.1998.B41_9032_08_A1.EU576114,48,0,0,0,3
B.US.1998.B41_9032_08_A1_R315Q.,48,0,0,0,3
B.US.1999.AD17.GU331254,39,0,0,0,0
B.US.2000.PRB958_06_TB1_4305.EU289199,41,0,0,0,0
B.US.2000.THRO4156.AY835448,41,0,0,0,0
B.US.2000.THRO_C.JN944946,41,0,0,0,-1
B.US.2000.WITO4160_33.AY835451,43,0,0,0,2
B.US.2000.WITO_C.JN944948,43,0,0,0,2
B.US.2000.RHPA4259_7.AY835447,47,0,0,0,1
B.US.2000.RHPA_C.JN944944,47,0,0,0,1
B.US.2001.APV_13.DQ869019,43,0,0,0,1
B.US.2001.45_01DG5.JQ609687,43,0,0,0,0
B.US.2001.45_01DG5_DELGLY3_197.,43,0,0,0,0
B.US.2001.45_01DG5_DELGLY3_362.,43,0,0,0,0
B.US.2001.45_01DG5_DELGLY3_463.,43,0,0,0,0
B.US.2001.45_01DG5_DELGLY4.,43,0,0,0,0
B.US.2001.REJO4541_67.AY835449,41,0,0,0,2
B.US.2001.REJO_C.JN944943,41,0,0,0,2
B.US.2001.TRJO4551_58.AY835450,40,0,0,0,2
B.US.2001.TRJO_C.JN944947,40,0,0,0,2
B.US.2002.APV_17.DQ869023,46,1,0,0,-1
B.US.2003.APV_6.DQ869030,41,0,0,0,1
B.US.2004.CAAN5342.AY835452,41,0,0,0,0
B.US.2004.VC10014_041504_F8.KJ698264,41,0,0,0,1
B.US.2006.700010040_C9_4520.EU289193,39,0,0,0,3
B.US.2006.700010058_A4_4375.EU289194,46,2,0,0,1
B.US.2006.CH077_C.JN944941,43,0,0,0,3
B.US.2006.CH106_C.JN944942,46,1,0,0,2
B.US.2007.EN3C016.MN516423,39,0,0,0,-1
B.US.2007.EN3C028.MN516424,39,0,0,0,-1
B.US.2007.EN3C040.MN516425,39,0,0,0,-1
B.US.2007.EN3C041.MN516426,39,0,0,0,-1
B.US.2007.EN3C045.MN516427,39,0,0,0,-1
B.US.2007.EN3C059.MN516428,39,0,0,0,-1
B.US.2007.EN3C061.MN516429,39,0,0,0,-1
B.US.2007.EN3C068.MN516430,39,0,0,0,-1
B.US.2007.EN3C073.MN516431,39,0,0,0,-1
B.US.2007.EN3C075.MN516432,39,0,0,0,-1
B.US.2007.EN3C084.MN516433,39,0,0,0,-1
B.US.2007.EN3C088.MN516434,39,0,0,0,-1
B.US.2007.EN3D006.MN516435,39,0,0,0,-1
B.US.2007.EN3D020.MN516436,39,0,0,0,-1
B.US.2007.EN3D054.MN516437,39,0,0,0,-1
B.US.2007.EN3D059.MN516438,39,0,0,0,-1
B.US.2007.EN3D066.MN516439,39,0,0,0,-1
B.US.2007.EN3D069.MN516440,39,0,0,0,-1
B.US.2007.EN3D071.MN516441,39,0,0,0,1
B.US.2007.EN3D079.MN516442,39,0,0,0,-1
B.US.2008.N90_08A13.JQ610128,44,0,0,0,-2
B.US.2008.N90_08A15.JQ610129,44,0,0,0,-2
B.US.2008.N90_08A19.JQ610132,40,0,0,0,2
B.US.2008.N90_08A25.JQ610135,40,0,0,0,2
B.US.2008.N90_08B16.JQ610150,44,0,0,0,-1
B.US.2008.N90_08B17.JQ610151,44,0,0,0,-2
B.US.2008.N90_08B4.JQ610140,44,0,0,0,-1
B.US.2008.N90_08B6.JQ610142,44,0,0,0,-1
B.US.2012.Z258_2012_SGA5.KX595122,44,0,0,0,1
B.US.2015.106_1_C_1_2.KY114043,40,0,0,0,1
B.US.2015.106_1_C_2_8.KY114040,41,0,0,0,2
B.US.2015.106_1_C_2_9.KY114039,40,0,0,0,2
B.US.2015.106_1_C_5_10.KY114036,41,0,0,0,1
B.US.2015.106_1_C_E3.KY114034,40,0,0,0,2
B.US.2015.106_2_C_P12.KY113959,41,0,0,0,2
B.US.2015.106_2_C_P9.KY113960,41,0,0,0,1
B.US.2015.155_1_C_F12.KY113703,40,0,0,0,2
B.US.2015.155_1_C_K5.KY113694,40,0,0,0,1
B.US.2015.155_2_C_AD_8.KY113648,40,0,0,0,2
B.US.2015.155_2_C_AF_6.KY113647,40,0,0,0,0
B.US.2015.155_2_C_AJ_9.KY113643,40,0,0,0,-4
B.US.2015.155_2_C_AK_10.KY113641,40,0,0,0,0
B.US.2015.155_2_C_AS_2.KY113633,40,0,0,0,1
B.US.2015.155_2_C_AS_6.KY113631,40,0,0,0,2
B.US.2015.199_1_C_AA_4.KY113548,46,0,0,0,2
B.US.2015.199_1_C_AE_5.KY113540,46,0,0,0,1
B.US.2015.199_1_C_AG_1.KY113538,46,0,0,0,1
B.US.2015.199_1_C_AG_7.KY113537,46,0,0,0,1
B.US.2015.199_2_C_BF_12.KY113416,46,0,0,0,1
B.US.2015.1HB1_D0_012016_B4_S3.KY323728,49,0,0,0,-1
B.US.2015.1HB1_D0_012016_C7_S6.KY323730,49,0,0,0,-1
B.US.2015.1HB1_D0_012016_F10_S11.KY323732,49,0,0,0,0
B.US.2015.1HB1_D0_012216_B2_S21.KY323738,49,0,0,0,-1
B.US.2015.1HB1_D0_012216_G6_S32.KY323747,49,0,0,0,-1
B.US.2015.1HB1_W4_012016_D10_S47.KY323786,49,0,0,0,0
B.US.2015.1HB1_W4_020416_A6_S52.KY323804,49,0,0,0,-1
B.US.2015.1HB1_W4_020416_B2_S54.KY323805,49,0,0,0,0
B.US.2015.1HB1_W4_020416_D3_S58.KY323809,49,0,0,0,-1
B.US.2015.1HB1_W4_020416_H6_S65.KY323812,49,0,0,0,-1
B.US.2015.1HB2_D0_102315_C3_S1.KY323819,55,1,0,0,1
B.US.2015.1HB2_D0_102315_C7_S2.KY323820,55,0,0,0,0
B.US.2015.1HB2_D0_102615_B11_S13.KY323827,55,1,0,0,0
B.US.2015.1HB2_D0_102615_C8_S18.KY323831,55,1,0,0,0
B.US.2015.1HB2_D0_102615_E9_S22.KY323834,55,1,0,0,1
B.US.2015.1HB2_W4_103015_A11_S74.KY323867,55,1,0,0,0
B.US.2015.1HB2_W4_103015_C9_S80.KY323875,55,1,0,0,1
B.US.2015.1HB2_W4_103015_D11_S85.KY323876,55,1,0,0,1
B.US.2015.1HB2_W4_103015_D7_S84.KY323878,55,1,0,0,1
B.US.2015.1HB2_W4_103015_F1_S87.KY323879,55,1,0,0,1
B.US.2015.1HB2_W4_103015_F2_S88.KY323880,55,1,0,0,0
B.US.2015.1HB3_D0_102315_G10_S34.KY323891,43,0,0,0,0
B.US.2015.1HB3_D0_102915_B2_S49.KY323899,43,0,0,0,1
B.US.2015.1HB3_D0_102915_B6_S51.KY323901,43,0,0,0,0
B.US.2015.1HB3_D0_102915_C7_S56.KY323904,43,0,0,0,0
B.US.2015.1HB3_W4_102815_F7_S45.KY323981,43,0,0,0,0
B.US.2015.1HB3_W4_110215_C10_S52E.KY323984,43,0,0,0,0
B.US.2015.1HB3_W4_110215_C7_S50E.KY323986,43,0,0,0,0
B.US.2015.1HB3_W4_110215_G3_S63.KY323992,43,0,0,0,0
B.US.2015.1HB3_W4_110215_H3_S67.KY323995,43,0,0,0,0
B.US.2015.1HC1_D0_061516_A1_S68.KY323997,41,0,0,0,0
B.US.2015.1HC1_D0_061516_B5_S69.KY323998,40,1,0,0,2
B.US.2015.1HC1_D0_061516_C4_S70.KY323999,41,0,0,0,0
B.US.2015.1HC1_D0_061616_G4_S15.KY324000,41,0,0,0,2
B.US.2015.1HC1_D0_070516_F10_S90.KY324006,41,0,0,0,1
B.US.2015.1HC1_D0_070516_F11_S91.KY324007,40,1,0,0,2
B.US.2015.1HC1_W4_070116_B8_S30.KY324042,41,0,0,0,1
B.US.2015.1HC1_W4_070516PL2_B4_S96.KY324049,41,0,0,0,2
B.US.2015.1HC1_W4_070516PL2_G5_S11.KY324056,41,0,0,0,1
B.US.2015.1HC1_W4_070516PL3_A3_S14.KY324059,41,0,0,0,0
B.US.2015.1HC1_W4_071216_D3_S66.KY324070,41,0,0,0,1
B.US.2015.1HC1_W4_071216_F7_S69.KY324072,41,0,0,0,2
B.US.2015.1HC2_D0_012016_A5_S39.KY324082,47,0,0,0,3
B.US.2015.1HC2_D0_012016_F5_S52.KY324092,47,0,0,0,3
B.US.2015.1HC2_D0_012216_C11_S66.KY324098,47,0,0,0,2
B.US.2015.1HC2_D0_012216_D1_S67.KY324102,47,0,0,0,3
B.US.2015.1HC2_D0_012216_F9_S75.KY324109,47,0,0,0,3
B.US.2015.1HC2_D0_012216_H10_S82.KY324110,47,0,0,0,3
B.US.2015.1HC2_W4_012016_F6_S83.KY324140,47,0,0,0,3
B.US.2015.1HC2_W4_012016_H12_S93.KY324144,47,0,0,0,3
B.US.2015.1HC2_W4_012216_A10_S1.KY324146,47,0,0,0,3
B.US.2015.1HC2_W4_012216_A6_S95.KY324148,47,0,0,0,1
B.US.2015.1HC2_W4_012216_E4_S9.KY324157,47,0,0,0,3
B.US.2015.1HC2_W4_012216_G5_S14.KY324163,47,0,0,0,3
B.US.2015.1HC3_D0_012016_F7_S31.KY324177,42,0,0,0,4
B.US.2015.1HC3_D0_012016_G2_S34.KY324179,44,0,0,0,1
B.US.2015.1HC3_D0_012216_B1_S40.KY324182,44,0,0,0,1
B.US.2015.1HC3_D0_012216_E10_S49.KY324187,44,0,0,0,2
B.US.2015.1HC3_D0_012216_G3_S52.KY324191,45,0,0,0,3
B.US.2015.1HC3_W4_012016_G1_S19.KY324239,45,0,0,0,3
B.US.2015.1HC3_W4_012016_H5_S21.KY324241,44,0,0,0,2
B.US.2015.1HC3_W4_012616_C7_S77.KY324246,44,0,0,0,2
B.US.2015.1HC3_W4_012616_F1_S85.KY324252,46,0,0,0,3
B.US.2015.1HC3_W4_012616_G4_S89.KY324255,42,0,0,0,4
B.US.2015.1HD1_D0_012016_A4_S67.KY324398,43,0,0,0,0
B.US.2015.1HD1_D0_012016_D6_S73.KY324402,43,0,0,0,0
B.US.2015.1HD1_D0_012016_H4_S83.KY324412,43,0,0,0,0
B.US.2015.1HD1_D0_012716_B1_S14.KY324415,43,0,0,0,-1
B.US.2015.1HD1_D0_012716_B7_S16.KY324417,43,0,0,0,-1
B.US.2015.1HD1_W4_012016_C11_S93.KY324481,43,0,0,0,-1
B.US.2015.1HD1_W4_012016_C12_S94.KY324482,42,0,0,0,0
B.US.2015.1HD1_W4_012616_A6_S94.KY324491,43,0,0,0,0
B.US.2015.1HD1_W4_012616_D9_S6.KY324497,43,0,0,0,0
B.US.2015.1HD1_W4_012616_F9_S11.KY324500,43,0,0,0,0
B.US.2015.1HD2_PREINF_051916_A12_S61.KY324505,40,0,0,0,0
B.US.2015.1HD2_PREINF_051916_B4_S62.KY324507,42,0,0,0,1
B.US.2015.1HD2_PREINF_051916_D8_S66.KY324511,40,0,0,0,0
B.US.2015.1HD2_PREINF_051916_H4_S73.KY324516,42,0,0,0,1
B.US.2016.611_D14_MH8.MH263363,41,0,0,0,-2
B.US.2016.611_D14_MI10.MH263367,40,0,0,0,-1
B.US.2016.9245_PRE_B21.MH576115,40,0,0,0,-2
B.US.2016.9245_PRE_E5.MH576111,40,0,0,0,-2
B.US.2016.9246_PRE_I10.MH576079,45,1,0,0,1
B.US.2016.9246_W12_12K21.MH576084,45,1,0,0,3
B.US.2016.9246_W12_12P1.MH576085,45,1,0,0,1
B.US.2016.9250_PRE_F17.MH575731,43,0,0,0,3
B.US.2016.9250_PRE_L5.MH575740,43,0,0,0,3
B.US.2016.9251_PRE_G5.MH575708,47,0,0,0,2
B.US.2016.9252_PRE_E14.MH575669,41,0,0,0,1
B.US.2016.9252_PRE_H7.MH575662,41,0,0,0,1
B.US.2016.9252_REBOUND_S70_D5.MH575687,41,0,0,0,3
B.US.2016.9252_REBOUND_S71_D3.MH575682,41,0,0,0,3
B.US.2016.9252_W12_12Q1.MH575588,41,0,0,0,1
B.US.2016.VA40774.MK499378,46,0,0,0,2
B.US.2016.V704_1225_310EN14.ON980875,42,0,0,0,-1
B.US.2016.V704_1225_310EN28.ON980876,42,0,0,0,-1
B.US.2016.V704_1712_090SN.ON980898,47,0,0,0,3
B.US.2017.B004_ENV02.PP728312,50,0,0,0,0
B.US.2017.B005_ENV03.PP728313,45,1,0,0,2
B.US.2017.B006_ENV02.PP728314,41,0,0,0,1
B.US.2017.B006_ENV10.PP728315,41,0,0,0,1
B.US.2017.B012_ENV02.PP728323,40,0,0,0,0
B.US.2017.B013_ENV02.PP728324,41,0,0,0,0
B.US.2017.B016_ENV01.PP728327,40,0,0,0,0
B.US.2017.B016_ENV02.PP728328,44,0,0,0,1
B.US.2017.B023_ENV09.PP728333,41,0,0,0,1
B.US.2017.B024_ENV01.PP728334,43,0,0,0,3
B.US.2017.B025_ENV04.PP728335,41,0,0,0,-1
B.US.2017.V704_0941_120SN.ON980865,45,0,0,0,3
B.US.2017.V704_0726_080SN.ON980844,42,0,0,0,2
B.US.2017.V704_1731_070EN_04.ON980900,45,1,0,0,0
B.US.2017.V704_1731_070EN_12.ON980901,45,1,0,0,0
B.US.2017.V704_1941_120SN.ON980914,51,0,0,0,1
B.US.2017.V704_0218_030CN.ON980820,40,0,0,0,1
B.US.2017.V704_0907_130SN.ON980862,43,0,0,0,0
B.US.2017.V704_0911_150SN.ON980863,43,0,0,0,2
B.US.2017.V704_1535_030SN.ON980889,39,0,0,0,0
B.US.2017.V704_2189_030SN.ON980926,45,0,0,0,1
B.US.2017.V704_2531_140SN.ON980933,40,0,0,0,2
B.US.2017.V704_2407_150_RE_P002S.ON980928,41,0,0,0,0
B.US.2017.V704_2407_150_RE_P003S.ON980929,41,0,0,0,1
B.US.2017.V704_2407_150SN.ON980930,41,0,0,0,1
B.US.2017.V704_2777_210_SN_01G.ON980950,41,0,0,0,0
B.US.2017.V704_2777_210_SN_02A.ON980951,41,0,0,0,0
B.US.2018.B001_ENV02.PP728307,43,0,0,0,-1
B.US.2018.B001_ENV06.PP728308,43,0,0,0,0
B.US.2018.B002_ENV03.PP728309,49,0,0,0,0
B.US.2018.B003_ENV04.PP728310,43,0,0,0,-1
B.US.2018.B003_ENV06.PP728311,43,0,0,0,1
B.US.2018.B007_ENV01.PP728316,41,0,0,0,0
B.US.2018.B007_ENV06.PP728317,41,0,0,0,0
B.US.2018.B008_ENV05.PP728318,48,1,0,0,0
B.US.2018.B009_ENV07.PP728319,41,0,0,0,-1
B.US.2018.B009_ENV11.PP728320,41,0,0,0,-1
B.US.2018.B010_ENV09.PP728321,41,0,0,0,-1
B.US.2018.B011_ENV04.PP728322,47,0,0,0,-1
B.US.2018.B015_ENV04.PP728325,42,0,0,0,3
B.US.2018.B015_ENV07.PP728326,44,0,0,0,6
B.US.2018.B019_ENV02.PP728329,50,0,0,0,1
B.US.2018.B020_ENV06.PP728330,41,0,0,0,-1
B.US.2018.B021_ENV03.PP728331,41,0,0,0,0
B.US.2018.B021_ENV08.PP728332,41,0,0,0,1
B.US.2018.B026_ENV05.PP728336,54,0,0,0,0
B.US.2018.B027_ENV01.PP728337,47,0,0,0,2
B.US.2018.B027_ENV08.PP728338,47,0,0,0,3
B.US.2018.B028_ENV03.PP728339,43,0,0,0,1
B.US.2018.B028_ENV06.PP728340,43,0,0,0,1
B.US.2018.B030_ENV09.PP728341,43,0,0,0,0
B.US.2018.B032_ENV07.PP728342,46,0,0,0,1
B.US.2018.B033_ENV02.PP728343,48,0,0,0,3
B.US.2018.B035_ENV05.PP728344,49,0,0,0,1
B.US.2018.B035_ENV09.PP728345,46,0,0,0,3
B.US.2018.B036_ENV03.PP728346,44,0,0,0,2
