Name,Length,Glyco(Nx[ST]),NP[ST],NN[ST][ST],Charge
B.PE.2018.V704_3000_240_RE_PBSGA001_S.OQ912896,67,1,0,0,1
B.PE.2018.V704_3000_240_RE_PBSGA002_S.OQ912897,67,1,0,0,1
B.PE.2018.V704_0513_150_EN01T.ON980827,82,1,0,0,-1
B.PE.2018.V704_0513_150_EN02C.ON980828,82,1,0,0,-1
B.PE.2018.V704_0513_150_RE_PBLIB003_S.ON980829,84,0,0,0,0
B.PE.2018.V704_2065_060_RE_P001S.ON980920,65,0,0,0,-4
B.PE.2018.V704_2065_060_RE_P002S.ON980921,65,0,0,0,-4
B.PE.2018.V704_1991_230_RE_P001S_1194T.ON980917,73,0,0,0,2
B.PE.2018.V704_1991_230_RE_P002S_1194T.ON980918,73,1,0,0,0
B.PE.2018.V704_2524_240ESN_A.OR508938,71,0,0,0,1
B.PE.2018.V704_2524_240ESN_G.OR508939,71,0,0,0,1
B.PE.2018.V704_3039_140ESN.ON980966,78,0,0,0,-2
B.PE.2018.V704_0751_190_RE_P001S.ON980848,74,1,0,0,2
B.PE.2018.V704_0751_190_RE_P002S.ON980849,74,1,0,0,2
B.PE.2018.V704_0751_190_RE_P003S.ON980850,74,1,0,0,2
B.PE.2018.V704_2448_240_RE_CS.OQ912894,63,2,0,0,1
B.PE.2018.V704_2625_090ESN.ON980944,77,0,0,0,-1
B.PE.2019.V704_0026_231_RE_PBSGA001_S.OQ912888,73,0,0,0,3
B.PE.2019.V704_0029_170_RE_P001S.ON980814,74,1,0,0,0
B.PE.2019.V704_0029_170_RE_P002S.ON980815,75,0,0,0,0
B.PE.2019.V704_0029_170_RE_P003S.ON980816,73,0,0,0,-2
B.PE.2019.V704_0714_720_RE_P001S.ON980842,71,0,0,0,1
B.PE.2019.V704_0714_720_RE_P003S.ON980843,73,0,0,0,1
B.PE.2019.V704_1262_250_RE_CS_2448A.OR508945,72,0,0,0,0
B.PE.2019.V704_0011_240_RE_PB001_S.OR508950,68,0,0,0,4
B.PE.2019.V704_0011_240_RE_PB002_S.OR508948,68,0,0,0,5
B.PE.2019.V704_0011_240_RE_PB003_S.OR508949,68,0,0,0,2
B.PE.2019.V704_0601_170_RE_CS.ON980838,79,0,0,0,1
B.PE.2019.V704_1350_750_RE_PBSGA001_S.ON980883,89,2,0,0,0
B.PE.2019.V704_2080_250_RE_CS.OR508941,87,0,0,0,4
B.PE.2019.V704_0503_250_RE_CS.OR508940,66,1,0,0,3
B.PE.2019.V704_0886_250_RE_P001S.OQ912892,72,0,0,0,1
B.PE.2019.V704_1783_150_RE_CS.ON980907,79,0,0,0,-1
B.PE.2019.V704_2095_130_RE_CS.ON980922,79,0,0,0,-3
B.PE.2019.V704_2495_180_RE_CS.ON980932,78,0,0,0,2
B.PE.2019.V704_0298_180_RE_CS.ON980821,62,0,0,0,-2
B.PE.2019.V704_2061_140_RE_CS.ON980919,73,0,0,0,1
B.PE.2019.V704_0944_180_RE_CS.ON980866,65,0,0,0,2
B.PE.2019.V704_2839_140_RE_CS.ON980956,74,0,0,0,0
B.PE.2019.V704_1907_251_RE_CS.OR508946,72,0,0,0,2
B.PE.2019.V704_0445_180_RE_CON_S.ON980823,72,1,0,0,0
B.PE.2019.V704_0893_180_RE_P002S.ON980860,73,1,0,0,0
B.PE.2019.V704_0893_180_RE_PB001_S.ON980859,73,2,0,0,0
B.PE.2019.V704_0893_180_RE_PBLIB002_S.ON980861,73,2,0,0,0
B.PE.2019.V704_2624_200_RE_CON_S.ON980943,56,1,0,0,2
B.PE.2019.V704_0578_190_RE_PBSGA001_S.OR508962,71,0,0,0,0
B.PE.2019.V704_1747_170_RE_CON_S.ON980905,56,1,0,0,4
B.PE.2019.V704_2555_240_RE_CON_S_VPUG.OQ912895,72,1,0,0,0
B.PE.2019.V704_3023_260_RE_PBLIB001_S.OR508956,75,0,0,0,-1
B.PE.2019.V704_3023_260_RE_PBLIB002_S.OR508957,75,0,0,0,-1
B.PE.2019.V704_0651_200_RE_PBLIB001_S.OR508959,61,0,0,0,0
B.PE.2019.V704_0651_200_RE_PBLIB002_S.OR508960,61,0,0,0,-2
B.PE.2019.V704_0372_250_RE_PBLIB001_S.OQ912889,71,0,0,0,-1
B.PE.2019.V704_0372_250_RE_PBLIB002_S.OQ912890,71,0,0,0,-1
B.PE.2019.V704_1528_240_RE_PBLIB_001_S.OQ912893,64,0,0,0,-1
B.PE.2020.V704_0622_250_RE_PBLIB001_S.OR508958,69,0,0,0,1
B.PE.x.H022_7.EF210725,77,0,0,0,-1
B.PE.x.H029_12.EF210726,67,0,0,0,0
B.PE.x.H030_7.EF210727,70,0,0,0,1
B.PE.x.H031_7.EF210728,67,0,0,0,1
B.PE.x.H035_18.EF210729,82,0,0,0,-1
B.PE.x.H061_14.EF210730,74,0,0,0,2
B.PE.x.H077_31.EF210734,79,1,0,0,-3
B.PE.x.H078_14.EF210733,71,1,0,0,-1
B.PE.x.H079_2.EF210731,76,1,0,0,0
B.PE.x.H080_23.EF210735,71,0,0,0,-1
B.PE.x.H086_8.EF210732,62,0,0,0,1
B.PE.x.H086_8_N651K.,62,0,0,0,1
B.TH.1993.93TH305.AY669729,68,0,0,0,-1
B.TH.2000.C3198_C05.HM215396,65,0,0,0,2
B.TH.2007.402288_C01.JQ352781,81,1,0,0,0
B.TH.x.NKR_0512_8.HM215431,73,0,0,0,1
B.TH.x.RPW_0510_2.HM215435,70,1,0,0,4
B.TT.1993.SC05_8C11_2344.EU289200,67,0,0,0,-2
B.TT.1994.QH0515_1.AY835440,76,1,0,0,2
B.TT.1994.QH0692_42.AY835439,82,1,0,0,0
B.TT.1995.SC422_8.AY835441,72,0,0,0,2
B.TT.1995.SC45_4B5_2631.EU289201,80,3,0,0,-2
B.TT.1998.TT29P_3A1_2769.EU577190,74,2,0,0,4
B.TT.1998.TT31P_2F10_2792.EU577213,74,1,0,0,3
B.US.1985.BAL_01.DQ318210,72,0,0,0,3
B.US.1985.BAL_26.DQ318211,72,0,0,0,0
B.US.1986.AD8.,65,1,0,0,1
B.US.1986.ADA.AY426119,65,1,0,0,1
B.US.1986.ADA_COMB_MUT.,63,0,0,0,1
B.US.1986.JRCSF.AY669726,67,0,0,0,3
B.US.1986.JRCSF_G324A.,67,0,0,0,3
B.US.1986.JRCSF_I307A.,67,0,0,0,3
B.US.1986.JRCSF_I309A.,67,0,0,0,3
B.US.1986.JRCSF_I323A.,67,0,0,0,3
B.US.1986.JRCSF_I420A.,67,0,0,0,3
B.US.1986.JRCSF_I423A.,67,0,0,0,3
B.US.1986.JRCSF_I424A.,67,0,0,0,3
B.US.1986.JRCSF_K305A.,67,0,0,0,3
B.US.1986.JRCSF_K421A.,67,0,0,0,3
B.US.1986.JRCSF_L125A.,67,0,0,0,3
B.US.1986.JRCSF_N156A.,67,0,0,0,3
B.US.1986.JRCSF_N156Q.,67,0,0,0,3
B.US.1986.JRCSF_N186Q.,67,0,0,0,3
B.US.1986.JRCSF_N197D.,67,0,0,0,2
B.US.1986.JRCSF_N197K.,67,0,0,0,3
B.US.1986.JRCSF_N197Q.,67,0,0,0,3
B.US.1986.JRCSF_N276Q.,67,0,0,0,3
B.US.1986.JRCSF_N295Q.,67,0,0,0,3
B.US.1986.JRCSF_N301A.,67,0,0,0,3
B.US.1986.JRCSF_N301Q.,67,0,0,0,3
B.US.1986.JRCSF_N332Q.,67,0,0,0,3
B.US.1986.JRCSF_N386Q.,67,0,0,0,3
B.US.1986.JRCSF_N392Q.,67,0,0,0,3
B.US.1986.JRCSF_N397Q.,67,0,0,0,3
B.US.1986.JRCSF_N411Q.,67,0,0,0,3
B.US.1986.JRCSF_N448Q.,67,0,0,0,3
B.US.1986.JRCSF_N461Q.,67,0,0,0,3
B.US.1986.JRCSF_S199A.,67,0,0,0,3
B.US.1986.JRCSF_T202A.,67,0,0,0,3
B.US.1986.JRCSF_T303A.,67,0,0,0,3
B.US.1986.JRCSF_Y177A.,67,0,0,0,3
B.US.1986.JRCSF_Y318A.,67,0,0,0,3
B.US.1986.JRCSF_Y435A.,67,0,0,0,3
B.US.1986.JRFL.AY669728,66,1,0,0,-3
B.US.1986.JRFL_D197N.,66,1,0,0,-2
B.US.1986.JRFL_D197N_S199A.,66,1,0,0,-2
B.US.1986.JRFL_D197Q.,66,1,0,0,-2
B.US.1986.JRFL_E168K.,66,1,0,0,-1
B.US.1986.JRFL_JR2.,66,1,0,0,-3
B.US.1986.JRFL_N156Q.,66,1,0,0,-3
B.US.1986.JRFL_Y173A_Y177A.,66,1,0,0,-3
B.US.1986.YU2.M93258,65,0,0,0,-1
B.US.1987.SG3.L02317,72,0,0,0,4
B.US.1989.R2.AF128126,74,1,0,0,-3
B.US.1989.89_6.U39362,71,0,1,0,5
B.US.1990.100711I_3_26.MH012790,74,0,0,0,-3
B.US.1990.WEAU_D15_410.EU289202,73,0,0,0,0
B.US.1990.BORI_D9_4D7_1410.EU576296,76,0,0,0,0
B.US.1990.BORI_D9_4F8_1413.EU576299,67,0,0,0,3
B.US.1991.100307I_2_26.MH012599,65,0,0,0,1
B.US.1991.100307I_2_7.MH012608,67,0,0,0,0
B.US.1991.100383I_3_5.MH012655,70,0,0,0,1
B.US.1991.100890I_2_1.MH012806,68,0,0,0,2
B.US.1991.100890I_2_4.MH012819,68,0,0,0,0
B.US.1991.100997I_2_18.MH012866,75,0,0,0,-5
B.US.1991.100997I_2_2.MH012868,73,0,0,0,0
B.US.1991.101421I_2_11.MH012925,70,0,0,0,-1
B.US.1991.101421I_2_23.MH012937,68,1,0,0,-1
B.US.1991.101984I_10.MH012963,82,0,0,0,1
B.US.1991.101984I_21.MH012971,83,1,0,0,-1
B.US.1991.91US005_11.U27434,73,1,0,0,1
B.US.1991.SUMA_D5_8_2.EU577054,70,0,0,0,-1
B.US.1991.DH12.AF069140,69,0,0,0,9
B.US.1992.100155I_21.MH012529,68,0,0,0,2
B.US.1992.100155M_12.MH012544,72,0,0,0,-2
B.US.1992.100155M_15.MH012546,67,0,0,0,-1
B.US.1992.100155M_17.MH012548,67,1,0,0,-2
B.US.1992.100155M_18.MH012549,75,0,0,0,-2
B.US.1992.100155M_29.MH012558,69,0,0,0,1
B.US.1992.100155M_33.MH012561,75,0,0,0,0
B.US.1992.100155M_4.MH012568,73,0,0,0,0
B.US.1992.100155M_48.MH012572,75,0,0,0,0
B.US.1992.100155M_51.MH012575,75,0,0,0,0
B.US.1992.100155M_9.MH012579,76,0,0,0,-2
B.US.1992.102605I_33.MH013148,76,0,0,0,0
B.US.1992.92US715.U08451,73,0,0,0,-2
B.US.1993.100002I_2_1.MH012316,78,0,0,0,1
B.US.1993.100014I_2_20.MH012405,81,1,0,0,-2
B.US.1993.100046I_3_2.MH012266,72,0,0,0,2
B.US.1993.100052I_2_15.MH012468,73,0,0,0,0
B.US.1993.100504I_20.MH012682,67,0,0,0,0
B.US.1993.102149I_2_23.MH013041,66,0,0,0,1
B.US.1993.102407I_2_1.MH013075,69,1,0,0,-3
B.US.1994.PRB926_04_A9_4237.EU289197,72,0,0,0,1
B.US.1994.6101_1.AY835434,69,0,0,0,-1
B.US.1994.7165_18.AY835437,66,1,0,0,-2
B.US.1995.6240_08_TA5_4622.EU289190,78,0,0,0,-2
B.US.1995.PRB931_06_TC3_4930.EU289198,64,0,0,0,2
B.US.1995.5768_4.AY835435,75,1,0,0,0
B.US.1995.6535_3.AY835438,70,2,0,0,0
B.US.1995.3988_25.AY835436,64,0,0,0,0
B.US.1996.6244_13_B5_4567.EU289191,94,0,0,0,2
B.US.1996.JRCSF_Y173A_Y177A.,67,0,0,0,3
B.US.1996.BG1168_1.AY835443,85,1,0,0,-2
B.US.1997.1006_11_C3_1601.EU289183,69,2,0,0,1
B.US.1997.1012_11_TC21_3257.EU289184,71,1,0,0,0
B.US.1997.1054_07_TC4_1499.EU289185,74,0,0,0,-2
B.US.1997.62357_14_D3_4589.EU289189,62,0,0,0,1
B.US.1997.63358_04_P3_4013.EU289192,83,0,0,0,-2
B.US.1997.SS1196_1.AY835442,62,1,0,0,1
B.US.1997.1051_12_C22_3325.EU575148,80,0,0,0,-1
B.US.1997.1051_12_TD12_3291.EU575170,78,0,0,0,-1
B.US.1997.9014_01_TB1_4769.EU575786,88,0,1,0,0
B.US.1998.1056_10_TA11_1826.EU289186,75,0,0,0,0
B.US.1998.1058_11_B11_1550.EU289187,68,0,0,0,1
B.US.1998.9021_14_B2_4571.EU289196,83,1,0,0,2
B.US.1998.AC10_29.AY835446,74,1,0,0,0
B.US.1998.1059_09_A4_1460.EU575376,79,0,0,0,-2
B.US.1998.9020_20_A13_4607.EU575870,74,1,0,0,-1
B.US.1998.B41_9032_08_A1.EU576114,79,1,0,0,1
B.US.1998.B41_9032_08_A1_R315Q.,79,1,0,0,1
B.US.1999.AD17.GU331254,62,0,0,0,1
B.US.2000.PRB958_06_TB1_4305.EU289199,65,0,0,0,-2
B.US.2000.THRO4156.AY835448,76,0,0,0,0
B.US.2000.THRO_C.JN944946,76,0,0,0,-1
B.US.2000.WITO4160_33.AY835451,68,0,0,0,3
B.US.2000.WITO_C.JN944948,68,0,0,0,3
B.US.2000.RHPA4259_7.AY835447,70,0,0,0,0
B.US.2000.RHPA_C.JN944944,70,0,0,0,0
B.US.2001.APV_13.DQ869019,66,0,0,0,1
B.US.2001.45_01DG5.JQ609687,70,0,0,0,-2
B.US.2001.45_01DG5_DELGLY3_197.,70,0,0,0,-2
B.US.2001.45_01DG5_DELGLY3_362.,70,0,0,0,-2
B.US.2001.45_01DG5_DELGLY3_463.,70,0,0,0,-2
B.US.2001.45_01DG5_DELGLY4.,70,0,0,0,-2
B.US.2001.REJO4541_67.AY835449,70,0,0,0,2
B.US.2001.REJO_C.JN944943,70,0,0,0,2
B.US.2001.TRJO4551_58.AY835450,74,1,0,0,-2
B.US.2001.TRJO_C.JN944947,74,1,0,0,-2
B.US.2002.APV_17.DQ869023,66,1,0,0,-2
B.US.2003.APV_6.DQ869030,70,0,0,0,1
B.US.2004.CAAN5342.AY835452,65,0,0,0,-2
B.US.2004.VC10014_041504_F8.KJ698264,67,1,0,0,-1
B.US.2006.700010040_C9_4520.EU289193,65,0,0,0,1
B.US.2006.700010058_A4_4375.EU289194,69,3,0,0,0
B.US.2006.CH077_C.JN944941,68,0,0,0,1
B.US.2006.CH106_C.JN944942,73,1,0,0,2
B.US.2007.EN3C016.MN516423,76,0,0,0,0
B.US.2007.EN3C028.MN516424,76,0,0,0,0
B.US.2007.EN3C040.MN516425,76,0,0,0,0
B.US.2007.EN3C041.MN516426,76,0,0,0,0
B.US.2007.EN3C045.MN516427,76,0,0,0,0
B.US.2007.EN3C059.MN516428,76,0,0,0,-1
B.US.2007.EN3C061.MN516429,76,0,0,0,0
B.US.2007.EN3C068.MN516430,76,0,0,0,0
B.US.2007.EN3C073.MN516431,76,0,0,0,0
B.US.2007.EN3C075.MN516432,76,0,0,0,0
B.US.2007.EN3C084.MN516433,76,0,0,0,0
B.US.2007.EN3C088.MN516434,76,0,0,0,0
B.US.2007.EN3D006.MN516435,76,0,0,0,-1
B.US.2007.EN3D020.MN516436,76,0,0,0,0
B.US.2007.EN3D054.MN516437,76,0,0,0,0
B.US.2007.EN3D059.MN516438,76,0,0,0,0
B.US.2007.EN3D066.MN516439,76,0,0,0,0
B.US.2007.EN3D069.MN516440,76,0,0,0,0
B.US.2007.EN3D071.MN516441,78,0,0,0,2
B.US.2007.EN3D079.MN516442,76,0,0,0,0
B.US.2008.N90_08A13.JQ610128,82,2,0,0,-4
B.US.2008.N90_08A15.JQ610129,82,2,0,0,-4
B.US.2008.N90_08A19.JQ610132,75,0,0,0,1
B.US.2008.N90_08A25.JQ610135,78,0,0,0,1
B.US.2008.N90_08B16.JQ610150,82,2,0,0,-3
B.US.2008.N90_08B17.JQ610151,82,2,0,0,-4
B.US.2008.N90_08B4.JQ610140,73,0,0,0,-1
B.US.2008.N90_08B6.JQ610142,82,2,0,0,-3
B.US.2012.Z258_2012_SGA5.KX595122,81,0,0,0,-1
B.US.2015.106_1_C_1_2.KY114043,67,0,0,0,0
B.US.2015.106_1_C_2_8.KY114040,76,0,0,0,1
B.US.2015.106_1_C_2_9.KY114039,67,0,0,0,1
B.US.2015.106_1_C_5_10.KY114036,65,0,0,0,0
B.US.2015.106_1_C_E3.KY114034,77,1,0,0,0
B.US.2015.106_2_C_P12.KY113959,65,0,0,0,1
B.US.2015.106_2_C_P9.KY113960,65,0,0,0,0
B.US.2015.155_1_C_F12.KY113703,75,1,0,0,2
B.US.2015.155_1_C_K5.KY113694,80,0,0,0,0
B.US.2015.155_2_C_AD_8.KY113648,75,1,0,0,2
B.US.2015.155_2_C_AF_6.KY113647,75,0,0,0,-1
B.US.2015.155_2_C_AJ_9.KY113643,63,0,0,0,-4
B.US.2015.155_2_C_AK_10.KY113641,83,0,0,0,0
B.US.2015.155_2_C_AS_2.KY113633,80,0,0,0,0
B.US.2015.155_2_C_AS_6.KY113631,75,0,0,0,2
B.US.2015.199_1_C_AA_4.KY113548,70,0,0,0,2
B.US.2015.199_1_C_AE_5.KY113540,70,0,0,0,0
B.US.2015.199_1_C_AG_1.KY113538,70,0,0,0,1
B.US.2015.199_1_C_AG_7.KY113537,70,0,0,0,0
B.US.2015.199_2_C_BF_12.KY113416,69,0,0,0,1
B.US.2015.1HB1_D0_012016_B4_S3.KY323728,73,0,0,0,-5
B.US.2015.1HB1_D0_012016_C7_S6.KY323730,75,0,0,0,-3
B.US.2015.1HB1_D0_012016_F10_S11.KY323732,75,0,0,0,-3
B.US.2015.1HB1_D0_012216_B2_S21.KY323738,73,0,0,0,-4
B.US.2015.1HB1_D0_012216_G6_S32.KY323747,73,0,0,0,-5
B.US.2015.1HB1_W4_012016_D10_S47.KY323786,75,0,0,0,-3
B.US.2015.1HB1_W4_020416_A6_S52.KY323804,73,0,0,0,-5
B.US.2015.1HB1_W4_020416_B2_S54.KY323805,73,0,0,0,-3
B.US.2015.1HB1_W4_020416_D3_S58.KY323809,75,0,0,0,-3
B.US.2015.1HB1_W4_020416_H6_S65.KY323812,73,0,0,0,-4
B.US.2015.1HB2_D0_102315_C3_S1.KY323819,79,1,0,0,-1
B.US.2015.1HB2_D0_102315_C7_S2.KY323820,79,0,0,0,-2
B.US.2015.1HB2_D0_102615_B11_S13.KY323827,79,1,0,0,-2
B.US.2015.1HB2_D0_102615_C8_S18.KY323831,79,1,0,0,-2
B.US.2015.1HB2_D0_102615_E9_S22.KY323834,79,1,0,0,-1
B.US.2015.1HB2_W4_103015_A11_S74.KY323867,79,1,0,0,-2
B.US.2015.1HB2_W4_103015_C9_S80.KY323875,79,1,0,0,-1
B.US.2015.1HB2_W4_103015_D11_S85.KY323876,79,1,0,0,-1
B.US.2015.1HB2_W4_103015_D7_S84.KY323878,79,1,0,0,-1
B.US.2015.1HB2_W4_103015_F1_S87.KY323879,79,1,0,0,-1
B.US.2015.1HB2_W4_103015_F2_S88.KY323880,79,1,0,0,-2
B.US.2015.1HB3_D0_102315_G10_S34.KY323891,73,0,0,0,-2
B.US.2015.1HB3_D0_102915_B2_S49.KY323899,72,0,0,0,0
B.US.2015.1HB3_D0_102915_B6_S51.KY323901,73,0,0,0,-2
B.US.2015.1HB3_D0_102915_C7_S56.KY323904,73,0,0,0,-2
B.US.2015.1HB3_W4_102815_F7_S45.KY323981,73,0,0,0,-1
B.US.2015.1HB3_W4_110215_C10_S52E.KY323984,73,0,0,0,-2
B.US.2015.1HB3_W4_110215_C7_S50E.KY323986,73,0,0,0,-2
B.US.2015.1HB3_W4_110215_G3_S63.KY323992,73,0,0,0,-2
B.US.2015.1HB3_W4_110215_H3_S67.KY323995,73,0,0,0,-2
B.US.2015.1HC1_D0_061516_A1_S68.KY323997,78,0,0,0,-2
B.US.2015.1HC1_D0_061516_B5_S69.KY323998,66,1,0,0,1
B.US.2015.1HC1_D0_061516_C4_S70.KY323999,78,0,0,0,-2
B.US.2015.1HC1_D0_061616_G4_S15.KY324000,78,0,0,0,0
B.US.2015.1HC1_D0_070516_F10_S90.KY324006,78,0,0,0,-1
B.US.2015.1HC1_D0_070516_F11_S91.KY324007,64,1,0,0,2
B.US.2015.1HC1_W4_070116_B8_S30.KY324042,78,0,0,0,-1
B.US.2015.1HC1_W4_070516PL2_B4_S96.KY324049,78,0,0,0,0
B.US.2015.1HC1_W4_070516PL2_G5_S11.KY324056,78,0,0,0,-1
B.US.2015.1HC1_W4_070516PL3_A3_S14.KY324059,78,0,0,0,-1
B.US.2015.1HC1_W4_071216_D3_S66.KY324070,78,0,0,0,-1
B.US.2015.1HC1_W4_071216_F7_S69.KY324072,78,0,0,0,0
B.US.2015.1HC2_D0_012016_A5_S39.KY324082,80,0,0,0,2
B.US.2015.1HC2_D0_012016_F5_S52.KY324092,74,0,0,0,2
B.US.2015.1HC2_D0_012216_C11_S66.KY324098,74,0,0,0,1
B.US.2015.1HC2_D0_012216_D1_S67.KY324102,74,0,0,0,2
B.US.2015.1HC2_D0_012216_F9_S75.KY324109,74,0,0,0,2
B.US.2015.1HC2_D0_012216_H10_S82.KY324110,76,0,0,0,2
B.US.2015.1HC2_W4_012016_F6_S83.KY324140,80,0,0,0,3
B.US.2015.1HC2_W4_012016_H12_S93.KY324144,74,0,0,0,1
B.US.2015.1HC2_W4_012216_A10_S1.KY324146,74,0,0,0,2
B.US.2015.1HC2_W4_012216_A6_S95.KY324148,74,0,0,0,0
B.US.2015.1HC2_W4_012216_E4_S9.KY324157,74,0,0,0,2
B.US.2015.1HC2_W4_012216_G5_S14.KY324163,74,0,0,0,2
B.US.2015.1HC3_D0_012016_F7_S31.KY324177,77,1,0,0,4
B.US.2015.1HC3_D0_012016_G2_S34.KY324179,79,1,0,0,0
B.US.2015.1HC3_D0_012216_B1_S40.KY324182,79,1,0,0,1
B.US.2015.1HC3_D0_012216_E10_S49.KY324187,79,1,0,0,1
B.US.2015.1HC3_D0_012216_G3_S52.KY324191,80,1,0,0,2
B.US.2015.1HC3_W4_012016_G1_S19.KY324239,80,1,0,0,2
B.US.2015.1HC3_W4_012016_H5_S21.KY324241,77,0,0,0,2
B.US.2015.1HC3_W4_012616_C7_S77.KY324246,79,1,0,0,1
B.US.2015.1HC3_W4_012616_F1_S85.KY324252,81,1,0,0,2
B.US.2015.1HC3_W4_012616_G4_S89.KY324255,77,0,0,0,3
B.US.2015.1HD1_D0_012016_A4_S67.KY324398,74,1,0,0,-1
B.US.2015.1HD1_D0_012016_D6_S73.KY324402,69,1,0,0,0
B.US.2015.1HD1_D0_012016_H4_S83.KY324412,69,0,0,0,0
B.US.2015.1HD1_D0_012716_B1_S14.KY324415,74,1,0,0,-2
B.US.2015.1HD1_D0_012716_B7_S16.KY324417,74,1,0,0,0
B.US.2015.1HD1_W4_012016_C11_S93.KY324481,71,0,0,0,-2
B.US.2015.1HD1_W4_012016_C12_S94.KY324482,73,1,0,0,-1
B.US.2015.1HD1_W4_012616_A6_S94.KY324491,74,1,0,0,-1
B.US.2015.1HD1_W4_012616_D9_S6.KY324497,74,1,0,0,-1
B.US.2015.1HD1_W4_012616_F9_S11.KY324500,74,1,0,0,-1
B.US.2015.1HD2_PREINF_051916_A12_S61.KY324505,74,1,0,0,1
B.US.2015.1HD2_PREINF_051916_B4_S62.KY324507,72,0,0,0,-2
B.US.2015.1HD2_PREINF_051916_D8_S66.KY324511,74,1,0,0,1
B.US.2015.1HD2_PREINF_051916_H4_S73.KY324516,72,0,0,0,-2
B.US.2016.611_D14_MH8.MH263363,69,0,0,0,1
B.US.2016.611_D14_MI10.MH263367,69,0,0,0,-1
B.US.2016.9245_PRE_B21.MH576115,72,0,0,0,-4
B.US.2016.9245_PRE_E5.MH576111,72,0,0,0,-4
B.US.2016.9246_PRE_I10.MH576079,71,1,0,0,0
B.US.2016.9246_W12_12K21.MH576084,72,1,0,0,2
B.US.2016.9246_W12_12P1.MH576085,67,1,0,0,0
B.US.2016.9250_PRE_F17.MH575731,73,0,0,0,3
B.US.2016.9250_PRE_L5.MH575740,73,0,0,0,3
B.US.2016.9251_PRE_G5.MH575708,75,0,0,0,2
B.US.2016.9252_PRE_E14.MH575669,70,0,0,0,-1
B.US.2016.9252_PRE_H7.MH575662,70,0,0,0,-1
B.US.2016.9252_REBOUND_S70_D5.MH575687,70,0,0,0,2
B.US.2016.9252_REBOUND_S71_D3.MH575682,70,0,0,0,2
B.US.2016.9252_W12_12Q1.MH575588,70,0,0,0,-1
B.US.2016.VA40774.MK499378,96,0,0,0,6
B.US.2016.V704_1225_310EN14.ON980875,69,0,0,0,-1
B.US.2016.V704_1225_310EN28.ON980876,69,0,0,0,-1
B.US.2016.V704_1712_090SN.ON980898,84,0,0,0,0
B.US.2017.B004_ENV02.PP728312,85,1,0,0,0
B.US.2017.B005_ENV03.PP728313,72,1,0,0,3
B.US.2017.B006_ENV02.PP728314,61,0,0,0,1
B.US.2017.B006_ENV10.PP728315,61,0,0,0,1
B.US.2017.B012_ENV02.PP728323,67,0,0,0,-2
B.US.2017.B013_ENV02.PP728324,72,0,0,0,-2
B.US.2017.B016_ENV01.PP728327,64,0,0,0,-2
B.US.2017.B016_ENV02.PP728328,71,0,0,0,-1
B.US.2017.B023_ENV09.PP728333,69,0,0,0,-1
B.US.2017.B024_ENV01.PP728334,75,0,0,0,2
B.US.2017.B025_ENV04.PP728335,63,0,0,0,-2
B.US.2017.V704_0941_120SN.ON980865,83,0,0,0,5
B.US.2017.V704_0726_080SN.ON980844,66,0,0,0,2
B.US.2017.V704_1731_070EN_04.ON980900,73,1,0,0,-2
B.US.2017.V704_1731_070EN_12.ON980901,73,1,0,0,-2
B.US.2017.V704_1941_120SN.ON980914,81,0,0,0,0
B.US.2017.V704_0218_030CN.ON980820,63,0,0,0,3
B.US.2017.V704_0907_130SN.ON980862,68,0,0,0,-1
B.US.2017.V704_0911_150SN.ON980863,69,0,0,0,1
B.US.2017.V704_1535_030SN.ON980889,73,0,0,0,-1
B.US.2017.V704_2189_030SN.ON980926,62,0,0,0,0
B.US.2017.V704_2531_140SN.ON980933,62,0,0,0,1
B.US.2017.V704_2407_150_RE_P002S.ON980928,63,0,0,0,0
B.US.2017.V704_2407_150_RE_P003S.ON980929,64,0,0,0,1
B.US.2017.V704_2407_150SN.ON980930,64,0,0,0,1
B.US.2017.V704_2777_210_SN_01G.ON980950,65,0,0,0,2
B.US.2017.V704_2777_210_SN_02A.ON980951,65,0,0,0,2
B.US.2018.B001_ENV02.PP728307,68,0,0,0,-2
B.US.2018.B001_ENV06.PP728308,66,0,0,0,0
B.US.2018.B002_ENV03.PP728309,67,0,0,0,0
B.US.2018.B003_ENV04.PP728310,71,0,0,0,-1
B.US.2018.B003_ENV06.PP728311,74,0,0,0,0
B.US.2018.B007_ENV01.PP728316,68,1,0,0,-1
B.US.2018.B007_ENV06.PP728317,68,0,0,0,1
B.US.2018.B008_ENV05.PP728318,74,1,0,0,0
B.US.2018.B009_ENV07.PP728319,66,0,0,0,-2
B.US.2018.B009_ENV11.PP728320,63,0,0,0,-1
B.US.2018.B010_ENV09.PP728321,74,0,0,0,-2
B.US.2018.B011_ENV04.PP728322,77,1,0,0,-3
B.US.2018.B015_ENV04.PP728325,70,0,1,0,3
B.US.2018.B015_ENV07.PP728326,72,0,0,0,5
B.US.2018.B019_ENV02.PP728329,83,2,0,0,1
B.US.2018.B020_ENV06.PP728330,69,0,0,0,-1
B.US.2018.B021_ENV03.PP728331,71,0,0,0,2
B.US.2018.B021_ENV08.PP728332,72,0,0,0,2
B.US.2018.B026_ENV05.PP728336,73,0,0,0,0
B.US.2018.B027_ENV01.PP728337,76,1,0,0,2
B.US.2018.B027_ENV08.PP728338,76,0,0,0,2
